application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0073685,43,Kolkata,Salaried,16.5,1743334.0,Family Owned,669.0,1,0,51122.0,144762.0,Consumer Durable,221830.0,36,13.77,7557.0,0.4039,0.1272,0
INR0021963,56,Mumbai,Salaried,25.5,1387482.0,Owned,720.0,1,0,43541.0,447769.0,Business Loan,1047076.0,12,13.64,93838.0,1.1882,0.7547,0
INR0066758,37,Delhi NCR,Self Employed,10.2,1282862.0,Rented,677.0,0,0,23467.0,237533.0,Home Improvement,267456.0,36,12.62,8963.0,0.3034,0.2085,0
INR0004778,58,Delhi NCR,Salaried,30.6,605919.0,Family Owned,682.0,1,0,2329.0,57737.0,Business Loan,565952.0,24,14.14,27209.0,0.585,0.934,0
INR0046318,52,Pune,Salaried,37.4,1377176.0,Family Owned,752.0,0,0,3519.0,97459.0,Personal Loan,236316.0,24,9.24,10822.0,0.125,0.1716,0
INR0071818,62,Mumbai,Salaried,31.2,790852.0,Owned,753.0,0,0,4529.0,51621.0,Personal Loan,674496.0,24,12.88,32030.0,0.5547,0.8529,0
INR0064165,28,Bengaluru,Salaried,3.1,555902.0,Rented,576.0,2,3,8690.0,148959.0,Home Improvement,192229.0,36,23.95,7536.0,0.3503,0.3458,0
INR0034787,51,Hyderabad,Salaried,22.2,585624.0,Owned,600.0,2,3,21048.0,64939.0,Consumer Durable,168018.0,36,21.54,6377.0,0.562,0.2869,1
INR0056692,65,Bengaluru,Self Employed,38.3,776426.0,Rented,682.0,1,1,41431.0,241860.0,Personal Loan,95673.0,36,17.71,3445.0,0.6936,0.1232,0
INR0042727,25,Mumbai,Salaried,0.0,701356.0,Rented,538.0,1,1,30112.0,51625.0,Consumer Durable,106132.0,24,19.95,5399.0,0.6076,0.1513,1
INR0003828,33,Tier 2/3,Salaried,0.1,203874.0,Rented,578.0,2,0,457.0,11534.0,Business Loan,218903.0,24,17.8,10907.0,0.6689,1.0737,0
INR0058156,31,Hyderabad,Professional,2.9,816577.0,Owned,592.0,2,5,15151.0,87117.0,Home Improvement,343750.0,12,24.98,32668.0,0.7027,0.421,1
INR0086497,26,Tier 2/3,Salaried,2.7,259759.0,Owned,590.0,3,0,5044.0,14135.0,Two Wheeler,31405.0,48,18.63,933.0,0.2761,0.1209,0
INR0055180,43,Mumbai,Professional,11.2,1385154.0,Rented,693.0,1,0,15009.0,147445.0,Consumer Durable,607635.0,60,13.42,13956.0,0.2509,0.4387,0
INR0093956,59,Mumbai,Salaried,30.9,599149.0,Rented,724.0,1,0,10562.0,132051.0,Personal Loan,219275.0,12,14.61,19751.0,0.6071,0.366,0
INR0045926,28,Mumbai,Professional,0.0,1339822.0,Rented,719.0,0,0,22959.0,128340.0,Home Improvement,569438.0,36,13.0,19187.0,0.3775,0.425,0
INR0067987,32,Pune,Salaried,1.2,1832467.0,Family Owned,603.0,1,0,29875.0,241945.0,Consumer Durable,121940.0,18,18.83,7829.0,0.2469,0.0665,0
INR0073613,60,Delhi NCR,Contract,32.4,810217.0,Family Owned,759.0,0,0,22769.0,89209.0,Personal Loan,118329.0,18,12.51,7244.0,0.4445,0.146,0
INR0083967,57,Kolkata,Self Employed,35.6,680355.0,Rented,681.0,0,0,9580.0,30685.0,Home Improvement,277227.0,24,14.86,13423.0,0.4057,0.4075,0
INR0097543,21,Tier 2/3,Professional,0.0,721826.0,Owned,606.0,3,0,9400.0,61000.0,Personal Loan,463765.0,60,18.91,12007.0,0.3559,0.6425,0
INR0048691,38,Delhi NCR,Salaried,3.5,704377.0,Rented,612.0,2,1,18903.0,52859.0,Business Loan,160839.0,60,20.4,4297.0,0.3952,0.2283,0
INR0022529,47,Delhi NCR,Professional,14.8,1046227.0,Family Owned,597.0,3,2,10547.0,124079.0,Business Loan,548923.0,48,20.32,16797.0,0.3136,0.5247,0
INR0087179,65,Tier 2/3,Salaried,37.7,946965.0,Owned,814.0,0,0,6873.0,266426.0,Business Loan,107253.0,12,9.77,9418.0,0.2064,0.1133,0
INR0096010,53,Chennai,Salaried,17.9,437025.0,Owned,670.0,1,0,6032.0,232747.0,Business Loan,195305.0,60,16.31,4781.0,0.2969,0.4469,0
INR0003934,48,Hyderabad,Salaried,12.0,462669.0,Rented,659.0,0,0,9113.0,26914.0,Personal Loan,263914.0,36,16.15,9297.0,0.4775,0.5704,0
INR0013026,63,Bengaluru,Salaried,22.7,1135713.0,Rented,793.0,0,0,2787.0,81305.0,Consumer Durable,161353.0,18,10.17,9703.0,0.132,0.1421,0
INR0061018,27,Tier 2/3,Self Employed,0.0,176385.0,Owned,590.0,1,4,11668.0,9862.0,Two Wheeler,104436.0,18,23.16,6923.0,1.25,0.5921,1
INR0086358,48,Tier 2/3,Self Employed,20.6,274864.0,Owned,684.0,0,0,512.0,30773.0,Personal Loan,178974.0,60,15.66,4320.0,0.2109,0.6511,0
INR0001907,51,Mumbai,Salaried,17.2,690599.0,Owned,660.0,0,0,11685.0,75198.0,Consumer Durable,250806.0,18,15.84,15746.0,0.4766,0.3632,0
INR0037285,64,Tier 2/3,Salaried,40.0,361003.0,Owned,800.0,1,0,7555.0,,Home Improvement,74011.0,24,8.0,3347.0,0.3624,0.205,0
INR0086509,32,Hyderabad,Salaried,0.4,827917.0,Rented,610.0,1,3,36000.0,68093.0,Consumer Durable,150877.0,12,21.86,14111.0,0.7263,0.1822,1
INR0026657,58,Tier 2/3,Salaried,35.2,442363.0,Rented,737.0,1,0,14260.0,54081.0,Personal Loan,79709.0,36,11.94,2645.0,0.4586,0.1802,0
INR0098768,37,Mumbai,Salaried,4.6,1267235.0,Rented,665.0,3,0,22906.0,246180.0,Two Wheeler,267660.0,18,11.83,16301.0,0.3713,0.2112,0
INR0044788,35,Pune,Salaried,2.8,692507.0,Owned,644.0,0,0,22236.0,29206.0,Personal Loan,158867.0,24,15.67,7754.0,0.5197,0.2294,0
INR0055714,65,Delhi NCR,Salaried,37.1,1667244.0,Rented,789.0,0,0,36976.0,180845.0,Personal Loan,192099.0,24,9.53,8822.0,0.3296,0.1152,0
INR0013877,58,Delhi NCR,Salaried,26.8,933115.0,Rented,649.0,0,0,9220.0,230626.0,Home Improvement,1277649.0,36,14.91,44235.0,0.6874,1.3692,0
INR0003228,26,Pune,Salaried,0.0,1028804.0,Rented,652.0,1,0,10316.0,30303.0,Personal Loan,480362.0,18,15.88,30166.0,0.4722,0.4669,0
INR0094137,47,Ahmedabad,Salaried,20.1,261201.0,Owned,756.0,0,0,10055.0,44226.0,Consumer Durable,41081.0,36,10.18,1329.0,0.523,0.1573,0
INR0045688,54,Bengaluru,Salaried,23.7,390139.0,Owned,635.0,4,0,4443.0,24064.0,Consumer Durable,88709.0,36,18.17,3215.0,0.2355,0.2274,0
INR0058422,46,Mumbai,Salaried,20.6,945629.0,Rented,695.0,0,0,28162.0,124502.0,Two Wheeler,99530.0,36,14.26,3414.0,0.4007,0.1053,0
INR0072693,26,Tier 2/3,Salaried,0.0,388655.0,Rented,563.0,2,0,17318.0,69479.0,Two Wheeler,28448.0,36,20.93,1071.0,0.5678,0.0732,1
INR0014459,29,Bengaluru,Self Employed,3.1,580499.0,Family Owned,566.0,1,0,10701.0,111732.0,Personal Loan,87212.0,24,18.17,4361.0,0.3114,0.1502,0
INR0016038,41,Hyderabad,Self Employed,8.0,458459.0,Rented,666.0,1,0,2334.0,29098.0,Consumer Durable,194085.0,48,12.2,5130.0,0.1954,0.4233,0
INR0042722,41,Bengaluru,Self Employed,17.7,487196.0,Rented,730.0,0,0,10495.0,54585.0,Personal Loan,102525.0,36,12.64,3437.0,0.3431,0.2104,0
INR0009877,25,Tier 2/3,Contract,1.5,401879.0,Rented,634.0,0,0,10708.0,15664.0,Business Loan,96238.0,36,17.17,3439.0,0.4224,0.2395,0
INR0076937,42,Kolkata,Salaried,8.1,324214.0,Owned,612.0,3,1,7591.0,34312.0,Home Improvement,405375.0,18,17.23,25716.0,1.2328,1.2503,0
INR0028634,56,Kolkata,Salaried,27.8,1042281.0,Rented,655.0,0,0,21593.0,131707.0,Consumer Durable,357923.0,24,16.34,17583.0,0.451,0.3434,0
INR0043044,55,Hyderabad,Self Employed,26.2,596816.0,Family Owned,678.0,0,0,9595.0,27845.0,Personal Loan,84048.0,18,13.56,5187.0,0.2972,0.1408,0
INR0082539,61,Tier 2/3,Salaried,35.3,538459.0,Rented,788.0,0,0,16689.0,62785.0,Personal Loan,86678.0,12,8.0,7540.0,0.54,0.161,0
INR0058167,33,Delhi NCR,Salaried,9.6,1096721.0,Owned,534.0,3,2,25465.0,93097.0,Home Improvement,134345.0,36,22.27,5149.0,0.335,0.1225,0
INR0074497,21,Ahmedabad,Salaried,0.0,1107796.0,Rented,627.0,1,1,20458.0,56799.0,Personal Loan,524536.0,18,19.16,33758.0,0.5873,0.4735,0
INR0056049,37,Ahmedabad,Contract,8.4,252666.0,Rented,621.0,0,1,11276.0,13467.0,Two Wheeler,20000.0,24,16.64,985.0,0.5823,0.0792,1
INR0000302,57,Hyderabad,Salaried,27.7,605585.0,Rented,729.0,0,0,14476.0,300754.0,Personal Loan,352947.0,48,12.47,9376.0,0.4726,0.5828,0
INR0004305,43,Mumbai,Self Employed,7.3,1272660.0,Owned,731.0,0,0,36938.0,50512.0,Consumer Durable,554932.0,36,11.24,18231.0,0.5202,0.436,0
INR0002671,36,Chennai,Professional,0.0,506005.0,Rented,596.0,1,4,11115.0,122954.0,Personal Loan,351147.0,18,21.82,23050.0,0.8102,0.694,1
INR0084894,40,Delhi NCR,Salaried,0.4,839401.0,Owned,583.0,0,0,13873.0,112093.0,Personal Loan,282058.0,12,19.24,26026.0,0.5704,0.336,0
INR0094266,33,Bengaluru,Salaried,8.6,354527.0,Family Owned,659.0,0,2,10737.0,48606.0,Personal Loan,75493.0,24,14.72,3650.0,0.487,0.2129,0
INR0044488,35,Bengaluru,Salaried,0.0,561094.0,Owned,558.0,1,3,26041.0,133936.0,Personal Loan,84540.0,18,22.18,5564.0,0.6759,0.1507,1
INR0048825,29,Tier 2/3,Salaried,0.0,1139624.0,Owned,580.0,1,2,32149.0,183919.0,Consumer Durable,265991.0,18,19.46,17158.0,0.5192,0.2334,1
INR0034306,49,Mumbai,Salaried,23.2,721705.0,Family Owned,700.0,0,0,1907.0,212519.0,Two Wheeler,98363.0,24,12.19,4639.0,0.1088,0.1363,0
INR0054116,58,Tier 2/3,Salaried,19.4,854355.0,Rented,741.0,0,0,7479.0,515500.0,Personal Loan,492020.0,36,8.96,15638.0,0.3247,0.5759,0
INR0002081,32,Delhi NCR,Salaried,0.9,323277.0,Rented,523.0,4,2,17452.0,26852.0,Personal Loan,48270.0,36,21.93,1842.0,0.7162,0.1493,1
INR0046907,33,Tier 2/3,Salaried,0.0,,Rented,587.0,1,3,9562.0,38830.0,Personal Loan,209815.0,36,20.74,7876.0,0.5752,0.5767,1
INR0014570,40,Tier 2/3,Salaried,7.9,284310.0,Owned,622.0,1,2,11223.0,45005.0,Personal Loan,75482.0,12,19.2,6963.0,0.7676,0.2655,0
INR0060468,23,Mumbai,Professional,0.0,615177.0,Rented,519.0,1,0,17099.0,35144.0,Two Wheeler,101627.0,24,20.02,5174.0,0.4345,0.1652,0
INR0065296,31,Tier 2/3,Salaried,3.9,474684.0,Owned,611.0,1,3,9754.0,49625.0,Personal Loan,69195.0,18,21.66,4537.0,0.3613,0.1458,0
INR0097056,49,Tier 2/3,Salaried,26.8,293308.0,Rented,689.0,0,0,2139.0,13498.0,Home Improvement,45581.0,36,13.91,1556.0,0.1512,0.1554,0
INR0034270,46,Chennai,Salaried,9.4,1296065.0,Owned,661.0,1,0,12143.0,161975.0,Business Loan,407089.0,48,14.71,11270.0,0.2168,0.3141,0
INR0067249,23,Chennai,Salaried,2.4,903711.0,Rented,650.0,0,1,14815.0,43109.0,Personal Loan,1102835.0,18,15.85,69240.0,1.1161,1.2203,0
INR0092136,32,Tier 2/3,Salaried,2.6,207796.0,Rented,580.0,3,3,8509.0,20378.0,Consumer Durable,37409.0,36,22.59,1440.0,0.5745,0.18,1
INR0018329,65,Bengaluru,Self Employed,31.8,1417170.0,Family Owned,731.0,0,0,3187.0,67791.0,Two Wheeler,193702.0,24,10.14,8951.0,0.1028,0.1367,0
INR0081853,61,Delhi NCR,Salaried,29.4,1877140.0,Rented,801.0,0,0,28497.0,110551.0,Personal Loan,728558.0,36,8.51,23001.0,0.3292,0.3881,0
INR0015034,60,Tier 2/3,Contract,39.8,335364.0,Family Owned,747.0,0,0,1757.0,38723.0,Business Loan,182011.0,12,10.82,16071.0,0.6379,0.5427,0
INR0002939,63,Mumbai,Salaried,33.1,1327495.0,Family Owned,772.0,0,0,33092.0,314315.0,Personal Loan,182935.0,36,10.37,5935.0,0.3528,0.1378,0
INR0055831,34,Kolkata,Salaried,9.0,1320828.0,Rented,583.0,2,1,16654.0,256474.0,Business Loan,1376934.0,12,18.38,126488.0,1.25,1.0425,0
INR0023394,63,Delhi NCR,Salaried,40.0,668104.0,Rented,836.0,0,0,21687.0,171097.0,Personal Loan,366240.0,24,8.23,16602.0,0.6877,0.5482,0
INR0093604,29,Bengaluru,Self Employed,0.0,582729.0,Owned,578.0,0,1,7877.0,66432.0,Personal Loan,81158.0,24,22.09,4214.0,0.249,0.1393,0
INR0017693,29,Hyderabad,Salaried,7.8,615198.0,Owned,553.0,1,1,13114.0,44779.0,Consumer Durable,75302.0,48,22.03,2374.0,0.3021,0.1224,0
INR0041227,65,Tier 2/3,Professional,36.9,2218600.0,Owned,778.0,1,0,17046.0,550614.0,Two Wheeler,1650000.0,48,9.89,41759.0,0.3181,0.7437,0
INR0057528,38,Ahmedabad,Salaried,7.2,1512691.0,Family Owned,614.0,3,3,27425.0,475598.0,Personal Loan,275839.0,36,19.99,10250.0,0.2989,0.1823,1
INR0018370,34,Ahmedabad,Salaried,9.6,655331.0,Family Owned,632.0,0,0,5613.0,40536.0,Business Loan,472336.0,36,15.62,16516.0,0.4052,0.7208,0
INR0048957,22,Hyderabad,Salaried,0.0,1175159.0,Family Owned,594.0,3,2,9346.0,245883.0,Home Improvement,409342.0,24,21.04,21042.0,0.3103,0.3483,0
INR0005452,46,Kolkata,Professional,26.5,1057722.0,Rented,718.0,0,0,955.0,101944.0,Two Wheeler,256968.0,24,12.37,12140.0,0.1486,0.2429,0
INR0068496,65,Delhi NCR,Self Employed,35.6,229006.0,Owned,698.0,1,0,2412.0,12824.0,Personal Loan,26239.0,48,14.14,719.0,0.1641,0.1146,0
INR0086749,62,Hyderabad,Salaried,33.5,425823.0,Owned,621.0,1,3,8172.0,15308.0,Consumer Durable,300171.0,18,18.71,19254.0,0.7729,0.7049,1
INR0019738,51,Bengaluru,Self Employed,17.8,761495.0,Family Owned,640.0,1,0,33384.0,53596.0,Two Wheeler,31342.0,12,16.71,2854.0,0.5711,0.0412,0
INR0083145,57,Bengaluru,Salaried,25.5,1462519.0,Rented,763.0,0,0,7793.0,259755.0,Consumer Durable,647929.0,12,9.87,56923.0,0.531,0.443,0
INR0047292,55,Mumbai,Salaried,29.2,725742.0,Rented,780.0,0,0,9006.0,137338.0,Home Improvement,239408.0,60,9.43,5019.0,0.2319,0.3299,0
INR0015744,21,Mumbai,Salaried,0.0,362135.0,Family Owned,626.0,1,1,6624.0,66825.0,Personal Loan,27192.0,36,18.11,984.0,0.2521,0.0751,0
INR0017405,30,Pune,Self Employed,3.8,714953.0,Rented,608.0,2,1,21094.0,137803.0,Personal Loan,349396.0,12,17.73,31988.0,0.8909,0.4887,0
INR0010717,58,Kolkata,Professional,37.3,1715990.0,Family Owned,882.0,0,0,51460.0,648706.0,Home Improvement,830749.0,36,8.0,26033.0,0.5419,0.4841,0
INR0097843,49,Bengaluru,Salaried,21.5,667165.0,Rented,821.0,0,0,43699.0,126150.0,Home Improvement,40627.0,60,8.0,824.0,0.8008,0.0609,0
INR0029512,63,Bengaluru,Self Employed,35.7,1569444.0,Family Owned,739.0,0,0,45673.0,96927.0,Personal Loan,353142.0,36,14.27,12117.0,0.4419,0.225,0
INR0071521,64,Delhi NCR,Salaried,40.0,811866.0,Family Owned,748.0,0,0,24750.0,114850.0,Business Loan,605438.0,36,14.16,20741.0,0.6724,0.7457,0
INR0018780,40,Pune,Professional,9.7,1288012.0,Family Owned,677.0,0,0,15282.0,244284.0,Two Wheeler,424967.0,18,14.65,26443.0,0.3887,0.3299,0
INR0036896,65,Hyderabad,Self Employed,36.0,641983.0,Rented,757.0,0,0,24725.0,106688.0,Consumer Durable,116909.0,12,11.31,10350.0,0.6556,0.1821,0
INR0044991,21,Mumbai,Salaried,0.0,1148924.0,Rented,625.0,0,0,36527.0,253030.0,Business Loan,1257024.0,36,15.67,43987.0,0.8409,1.0941,0
INR0080150,42,Bengaluru,Professional,17.8,1367468.0,Owned,636.0,0,2,22016.0,136830.0,Home Improvement,471531.0,60,18.52,12107.0,0.2994,0.3448,0
INR0031483,61,Chennai,Salaried,34.6,770543.0,Owned,667.0,0,0,24664.0,284199.0,Home Improvement,86800.0,12,13.17,7760.0,0.5049,0.1126,0
INR0016529,30,Mumbai,Professional,6.2,668751.0,Rented,636.0,1,0,20149.0,137586.0,Personal Loan,156190.0,24,14.66,7548.0,0.497,0.2336,0
INR0070612,33,Bengaluru,Self Employed,9.1,1196455.0,Owned,639.0,1,0,11076.0,127408.0,Consumer Durable,741175.0,60,15.02,17642.0,0.288,0.6195,0
INR0099827,48,Chennai,Self Employed,18.9,197249.0,Rented,765.0,0,0,7512.0,27023.0,Business Loan,243863.0,24,10.4,11298.0,1.1443,1.2363,0
INR0001366,34,Delhi NCR,Salaried,0.0,669921.0,Owned,609.0,2,1,20502.0,55697.0,Two Wheeler,65457.0,24,18.28,3277.0,0.4259,0.0977,0
INR0011216,22,Tier 2/3,Salaried,0.0,347807.0,Owned,573.0,1,2,16864.0,8163.0,Personal Loan,698360.0,24,21.48,36051.0,1.25,2.0079,1
INR0097517,38,Kolkata,Salaried,4.0,927327.0,Owned,599.0,1,0,9759.0,95834.0,Consumer Durable,285391.0,24,17.27,14147.0,0.3094,0.3078,0
INR0093531,56,Kolkata,Salaried,33.2,419372.0,Rented,760.0,1,0,1593.0,64928.0,Home Improvement,234323.0,24,9.78,10789.0,0.3543,0.5587,0
INR0008293,35,Mumbai,Salaried,5.1,336928.0,Family Owned,637.0,2,1,9070.0,30291.0,Consumer Durable,242685.0,24,17.17,12019.0,0.7511,0.7203,0
INR0089798,28,Pune,Salaried,0.0,1071734.0,Rented,538.0,2,0,23450.0,89871.0,Consumer Durable,484398.0,18,20.16,31408.0,0.6142,0.452,1
INR0072615,59,Bengaluru,Contract,28.5,309561.0,Owned,698.0,0,0,5211.0,282796.0,Personal Loan,20000.0,36,13.89,682.0,0.2284,0.0646,0
INR0041590,33,Tier 2/3,Salaried,2.0,190883.0,Owned,515.0,3,1,3793.0,21492.0,Personal Loan,20000.0,24,22.9,1047.0,0.3042,0.1048,0
INR0040435,57,Tier 2/3,Salaried,25.8,271511.0,Family Owned,715.0,0,1,5093.0,32845.0,Business Loan,51090.0,24,12.52,2417.0,0.332,0.1882,0
INR0044190,50,Tier 2/3,Self Employed,22.6,913616.0,Rented,621.0,0,2,19865.0,44671.0,Business Loan,523609.0,24,17.87,26108.0,0.6038,0.5731,0
INR0055435,63,Bengaluru,Salaried,23.6,945314.0,Rented,657.0,0,0,1703.0,77355.0,Personal Loan,269549.0,36,13.92,9202.0,0.1384,0.2851,0
INR0052573,45,Ahmedabad,Salaried,12.5,240642.0,Family Owned,628.0,1,0,684.0,57649.0,Personal Loan,35194.0,12,16.13,3195.0,0.1934,0.1463,1
INR0032800,62,Tier 2/3,Salaried,33.1,462581.0,Rented,777.0,0,0,7684.0,78382.0,Consumer Durable,345371.0,36,8.0,10823.0,0.4801,0.7466,0
INR0016197,46,Delhi NCR,Self Employed,7.7,547199.0,Rented,645.0,1,0,4970.0,33581.0,Home Improvement,87226.0,36,16.44,3086.0,0.1767,0.1594,0
INR0061528,57,Hyderabad,Professional,28.5,453849.0,Owned,668.0,0,0,7307.0,41302.0,Consumer Durable,105151.0,60,14.66,2483.0,0.2588,0.2317,0
INR0095824,51,Mumbai,Salaried,18.7,399350.0,Owned,569.0,3,0,5363.0,12879.0,Business Loan,297422.0,24,19.82,15112.0,0.6152,0.7448,0
INR0014225,52,Tier 2/3,Self Employed,25.1,659239.0,Rented,710.0,0,0,13507.0,53893.0,Two Wheeler,542252.0,48,13.25,14616.0,0.5119,0.8225,0
INR0044833,56,Hyderabad,Salaried,17.9,1617233.0,Owned,659.0,0,1,25865.0,153808.0,Consumer Durable,434494.0,36,14.92,15046.0,0.3036,0.2687,0
INR0051902,59,Bengaluru,Salaried,19.7,1238196.0,Owned,631.0,3,1,43928.0,129642.0,Two Wheeler,220688.0,12,18.14,20248.0,0.622,0.1782,0
INR0074778,47,Mumbai,Self Employed,20.6,1296287.0,Rented,709.0,0,1,14591.0,254359.0,Personal Loan,268239.0,18,13.32,16523.0,0.288,0.2069,0
INR0092517,45,Ahmedabad,Salaried,6.2,462032.0,Rented,593.0,4,0,7658.0,36390.0,Personal Loan,134898.0,24,17.95,6731.0,0.3737,0.292,1
INR0000426,42,Delhi NCR,Salaried,9.2,745840.0,Family Owned,601.0,2,1,8706.0,60123.0,Personal Loan,487964.0,36,19.09,17910.0,0.4282,0.6542,0
INR0060232,42,Bengaluru,Salaried,8.3,120000.0,Rented,682.0,0,0,876.0,20621.0,Home Improvement,34136.0,24,13.87,1637.0,0.2513,0.2845,0
INR0041951,45,Tier 2/3,Salaried,18.2,706060.0,Owned,689.0,0,0,20688.0,39684.0,Two Wheeler,117431.0,24,15.25,5708.0,0.4486,0.1663,0
INR0031125,31,Hyderabad,Salaried,8.2,1263018.0,Rented,609.0,1,2,32428.0,81700.0,Consumer Durable,650033.0,36,17.94,23479.0,0.5312,0.5147,0
INR0045277,55,Chennai,Salaried,19.6,282779.0,Rented,708.0,0,0,10169.0,21468.0,Personal Loan,87776.0,24,11.56,4114.0,0.6061,0.3104,0
INR0056867,27,Mumbai,Self Employed,1.3,1068507.0,Rented,581.0,0,0,21849.0,15509.0,Two Wheeler,200301.0,12,18.74,18434.0,0.4524,0.1875,1
INR0017784,35,Hyderabad,Salaried,10.5,1185043.0,Owned,624.0,1,1,17760.0,252859.0,Two Wheeler,334095.0,36,17.31,11963.0,0.301,0.2819,0
INR0022778,27,Delhi NCR,Salaried,8.9,289486.0,Rented,604.0,2,2,11061.0,273391.0,Personal Loan,54685.0,48,20.45,1677.0,0.528,0.1889,0
INR0099429,29,Kolkata,Contract,0.0,984338.0,Rented,620.0,0,0,24885.0,156213.0,Personal Loan,129072.0,60,18.47,3311.0,0.3437,0.1311,0
INR0025104,24,Bengaluru,Professional,0.0,1032787.0,Rented,583.0,1,1,32494.0,112421.0,Two Wheeler,161447.0,18,19.28,10400.0,0.4984,0.1563,0
INR0042997,44,Tier 2/3,Contract,12.1,420976.0,Owned,632.0,3,0,18011.0,27086.0,Home Improvement,120835.0,36,14.96,4186.0,0.6327,0.287,0
INR0050219,33,Tier 2/3,Salaried,4.1,636734.0,Rented,591.0,0,0,19489.0,16712.0,Personal Loan,133093.0,36,16.15,4689.0,0.4557,0.209,0
INR0055431,45,Hyderabad,Professional,21.5,859926.0,Owned,743.0,0,0,12249.0,147136.0,Two Wheeler,496010.0,12,13.63,44448.0,0.7912,0.5768,0
INR0029807,48,Bengaluru,Contract,22.5,901716.0,Rented,599.0,2,0,24764.0,74578.0,Business Loan,683942.0,36,17.77,24649.0,0.6576,0.7585,0
INR0028380,21,Pune,Salaried,0.0,444327.0,Rented,561.0,3,1,9885.0,96876.0,Personal Loan,23964.0,24,21.95,1243.0,0.3005,0.0539,0
INR0001010,52,Ahmedabad,Salaried,23.9,256295.0,Owned,720.0,0,0,9191.0,29397.0,Business Loan,303819.0,18,11.09,18399.0,1.25,1.1854,0
INR0010795,26,Hyderabad,Salaried,0.0,654805.0,Rented,700.0,0,0,13672.0,80819.0,Personal Loan,325334.0,18,11.68,19791.0,0.6133,0.4968,0
INR0093538,37,Delhi NCR,Self Employed,6.8,389303.0,Rented,731.0,0,0,6124.0,115293.0,Personal Loan,456411.0,36,10.79,14896.0,0.6479,1.1724,0
INR0017943,50,Delhi NCR,Self Employed,15.4,1454341.0,Family Owned,707.0,0,0,6497.0,97821.0,Personal Loan,285030.0,24,12.2,13443.0,0.1645,0.196,0
INR0037929,51,Tier 2/3,Contract,21.3,494474.0,Rented,670.0,2,0,11306.0,193283.0,Personal Loan,116022.0,36,15.29,4038.0,0.3724,0.2346,0
INR0034954,34,Delhi NCR,Contract,0.0,406387.0,Owned,587.0,3,0,1914.0,57084.0,Two Wheeler,101120.0,12,18.86,9312.0,0.3315,0.2488,0
INR0082453,43,Chennai,Salaried,16.3,932643.0,Owned,610.0,0,0,12514.0,312221.0,Personal Loan,438404.0,36,17.17,15668.0,0.3626,0.4701,0
INR0014097,65,Delhi NCR,Salaried,30.8,1291228.0,Owned,763.0,0,0,28037.0,81103.0,Personal Loan,150070.0,24,10.76,6978.0,0.3254,0.1162,0
INR0030478,65,Tier 2/3,Salaried,34.8,418607.0,Family Owned,625.0,0,0,2522.0,46112.0,Home Improvement,58520.0,36,14.77,2022.0,0.1303,0.1398,0
INR0040193,29,Ahmedabad,Salaried,0.0,651741.0,Family Owned,535.0,1,3,12669.0,91558.0,Consumer Durable,748467.0,36,23.55,29190.0,0.7707,1.1484,1
INR0097334,64,Ahmedabad,Salaried,34.4,703845.0,Owned,790.0,0,0,4198.0,107318.0,Business Loan,179737.0,36,9.21,5733.0,0.1693,0.2554,0
INR0064372,38,Tier 2/3,Salaried,4.7,1015613.0,Owned,527.0,2,1,39497.0,63165.0,Personal Loan,382338.0,36,22.45,14691.0,0.6403,0.3765,0
INR0009840,63,Pune,Self Employed,40.0,958206.0,Owned,769.0,0,0,13240.0,95469.0,Personal Loan,291924.0,24,11.61,13689.0,0.3372,0.3047,0
INR0021851,64,Kolkata,Salaried,36.0,769481.0,Rented,765.0,0,0,31812.0,36952.0,Consumer Durable,152403.0,24,12.81,7232.0,0.6089,0.1981,0
INR0042500,57,Delhi NCR,Salaried,32.4,1095053.0,Family Owned,734.0,0,0,11075.0,125378.0,Two Wheeler,313708.0,60,12.01,6980.0,0.1979,0.2865,0
INR0040598,44,Mumbai,Contract,27.1,643597.0,Owned,644.0,2,0,11543.0,140801.0,Personal Loan,158925.0,18,17.61,10111.0,0.4037,0.2469,0
INR0092882,48,Delhi NCR,Salaried,18.0,677096.0,Owned,707.0,0,0,7541.0,40875.0,Business Loan,699866.0,24,12.84,33221.0,0.7224,1.0336,0
INR0003871,44,Delhi NCR,Contract,8.6,1088577.0,Rented,661.0,0,0,7919.0,376543.0,Consumer Durable,198173.0,60,13.79,4590.0,0.1379,0.182,0
INR0019269,63,Mumbai,Salaried,37.7,496653.0,Rented,689.0,3,0,7416.0,51438.0,Personal Loan,137992.0,12,13.58,12363.0,0.4779,0.2778,0
INR0086318,23,Ahmedabad,Salaried,0.0,500923.0,Owned,734.0,0,0,1923.0,49948.0,Consumer Durable,99735.0,60,11.9,2214.0,0.0991,0.1991,0
INR0033106,40,Mumbai,Salaried,11.7,893959.0,Rented,514.0,3,4,38883.0,97538.0,Two Wheeler,78198.0,24,25.34,4187.0,0.5781,0.0875,1
INR0096919,46,Delhi NCR,Salaried,17.6,175883.0,Owned,705.0,1,0,6900.0,23372.0,Personal Loan,63232.0,18,13.39,3897.0,0.7366,0.3595,0
